# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1          9747            35      0.000        ok       0.000  0x0005cd3800  0x00030cc800  0x0002a07000        25688       10016        15672
0x0000001000          2          1          9748            39      0.000        ok       0.000  0x0005cd3800  0x00030cdc00  0x0002a05c00        25688       10017        15671
0x0000001000          2          1          9749            35      0.000        ok       0.000  0x0005cd3800  0x00030cf000  0x0002a04800        25688       10018        15670
0x0000001000          2          1          9750            45      0.000        ok       0.000  0x0005cd3800  0x00030d0400  0x0002a03400        25688       10019        15669
0x0000001000          2          1          9751            38      0.000        ok       0.000  0x0005cd3800  0x00030d1800  0x0002a02000        25688       10020        15668
0x0000001000          2          1          9752            35      0.000        ok       0.000  0x0005cd3800  0x00030d2c00  0x0002a00c00        25688       10021        15667
0x0000001000          2          1          9753            55      0.000        ok       0.000  0x0005cd3800  0x00030d4000  0x00029ff800        25688       10022        15666
0x0000001000          2          1          9754            31      0.000        ok       0.000  0x0005cd3800  0x00030d5400  0x00029fe400        25688       10023        15665
0x0000001000          2          1          9755            35      0.000        ok       0.000  0x0005cd3800  0x00030d6800  0x00029fd000        25688       10024        15664
0x0000001000          2          1          9756            28      0.000        ok       0.000  0x0005cd3800  0x00030d7c00  0x00029fbc00        25688       10025        15663
0x0000001000          2          1          9757            39      0.000        ok       0.000  0x0005cd3800  0x00030d9000  0x00029fa800        25688       10026        15662
0x0000001000          2          1          9758            41      0.000        ok       0.000  0x0005cd3800  0x00030da400  0x00029f9400        25688       10027        15661
0x0000001000          2          1          9759            37      0.000        ok       0.000  0x0005cd3800  0x00030db800  0x00029f8000        25688       10028        15660
0x0000001000          2          1          9760            32      0.000        ok       0.000  0x0005cd3800  0x00030dcc00  0x00029f6c00        25688       10029        15659
0x0000001000          2          1          9761            39      0.000        ok       0.000  0x0005cd3800  0x00030de000  0x00029f5800        25688       10030        15658
0x0000001000          2          1          9762            33      0.000        ok       0.000  0x0005cd3800  0x00030df400  0x00029f4400        25688       10031        15657
0x0000001000          2          1          9763            56      0.000        ok       0.000  0x0005cd3800  0x00030e0800  0x00029f3000        25688       10032        15656
0x0000001000          2          1          9764            47      0.000        ok       0.000  0x0005cd3800  0x00030e1c00  0x00029f1c00        25688       10033        15655
0x0000001000          2          1          9765            34      0.000        ok       0.000  0x0005cd3800  0x00030e3000  0x00029f0800        25688       10034        15654
0x0000001000          2          1          9766            35      0.000        ok       0.000  0x0005cd3800  0x00030e4400  0x00029ef400        25688       10035        15653
0x0000001000          2          1          9767            40      0.000        ok       0.000  0x0005cd3800  0x00030e5800  0x00029ee000        25688       10036        15652
0x0000001000          2          1          9768            44      0.000        ok       0.000  0x0005cd3800  0x00030e6c00  0x00029ecc00        25688       10037        15651
0x0000001000          2          1          9769            50      0.000        ok       0.000  0x0005cd3800  0x00030e8000  0x00029eb800        25688       10038        15650
0x0000001000          2          1          9770            34      0.000        ok       0.000  0x0005cd3800  0x00030e9400  0x00029ea400        25688       10039        15649
0x0000001000          2          1          9771            38      0.000        ok       0.000  0x0005cd3800  0x00030ea800  0x00029e9000        25688       10040        15648
0x0000001000          2          1          9772            34      0.000        ok       0.000  0x0005cd3800  0x00030ebc00  0x00029e7c00        25688       10041        15647
0x0000001000          2          1          9773            39      0.000        ok       0.000  0x0005cd3800  0x00030ed000  0x00029e6800        25688       10042        15646
0x0000001000          2          1          9774            36      0.000        ok       0.000  0x0005cd3800  0x00030ee400  0x00029e5400        25688       10043        15645
0x0000001000          2          1          9775            34      0.000        ok       0.000  0x0005cd3800  0x00030ef800  0x00029e4000        25688       10044        15644
0x0000001000          2          1          9776            29      0.000        ok       0.000  0x0005cd3800  0x00030f0c00  0x00029e2c00        25688       10045        15643
0x0000001000          2          1          9777            41      0.000        ok       0.000  0x0005cd3800  0x00030f2000  0x00029e1800        25688       10046        15642
0x0000001000          2          1          9778            35      0.000        ok       0.000  0x0005cd3800  0x00030f3400  0x00029e0400        25688       10047        15641
0x0000001000          2          1          9779            41      0.000        ok       0.000  0x0005cd3800  0x00030f4800  0x00029df000        25688       10048        15640
0x0000001000          2          1          9780            38      0.000        ok       0.000  0x0005cd3800  0x00030f6000  0x00029dd800        25688       10049        15639
0x0000001000          2          1          9781            39      0.000        ok       0.000  0x0005cd3800  0x00030f7800  0x00029dc000        25688       10050        15638
0x0000001000          2          1          9782            46      0.000        ok       0.000  0x0005cd3800  0x00030f8c00  0x00029dac00        25688       10051        15637
0x0000001000          2          1          9783            36      0.000        ok       0.000  0x0005cd3800  0x00030fa000  0x00029d9800        25688       10052        15636
0x0000001000          2          1          9784            42      0.000        ok       0.000  0x0005cd3800  0x00030fb400  0x00029d8400        25688       10053        15635
0x0000001000          2          1          9785            44      0.000        ok       0.000  0x0005cd3800  0x00030fc800  0x00029d7000        25688       10054        15634
0x0000001000          2          1          9786            46      0.000        ok       0.000  0x0005cd3800  0x00030fe000  0x00029d5800        25688       10055        15633
0x0000001000          2          1          9787            37      0.000        ok       0.000  0x0005cd3800  0x00030ff400  0x00029d4400        25688       10056        15632
0x0000001000          2          1          9788            35      0.000        ok       0.000  0x0005cd3800  0x0003100800  0x00029d3000        25688       10057        15631
0x0000001000          2          1          9789            35      0.000        ok       0.000  0x0005cd3800  0x0003101c00  0x00029d1c00        25688       10058        15630
0x0000001000          2          1          9790            51      0.000        ok       0.000  0x0005cd3800  0x0003103000  0x00029d0800        25688       10059        15629
0x0000001000          2          1          9791            43      0.000        ok       0.000  0x0005cd3800  0x0003104800  0x00029cf000        25688       10060        15628
0x0000001000          2          1          9792            33      0.000        ok       0.000  0x0005cd3800  0x0003105c00  0x00029cdc00        25688       10061        15627
0x0000001000          2          1          9793            33      0.000        ok       0.000  0x0005cd3800  0x0003107000  0x00029cc800        25688       10062        15626
0x0000001000          2          1          9794            43      0.000        ok       0.000  0x0005cd3800  0x0003108400  0x00029cb400        25688       10063        15625
0x0000001000          2          1          9795            48      0.000        ok       0.000  0x0005cd3800  0x0003109800  0x00029ca000        25688       10064        15624
0x0000001000          2          1          9796            45      0.000        ok       0.000  0x0005cd3800  0x000310ac00  0x00029c8c00        25688       10065        15623
0x0000001000          2          1          9797            48      0.000        ok       0.000  0x0005cd3800  0x000310c000  0x00029c7800        25688       10066        15622
0x0000001000          2          1          9798            37      0.000        ok       0.000  0x0005cd3800  0x000310d400  0x00029c6400        25688       10067        15621
0x0000001000          2          1          9799            32      0.000        ok       0.000  0x0005cd3800  0x000310e800  0x00029c5000        25688       10068        15620
0x0000001000          2          1          9800            44      0.000        ok       0.000  0x0005cd3800  0x000310fc00  0x00029c3c00        25688       10069        15619
0x0000001000          2          1          9801            44      0.000        ok       0.000  0x0005cd3800  0x0003111000  0x00029c2800        25688       10070        15618
0x0000001000          2          1          9802            40      0.000        ok       0.000  0x0005cd3800  0x0003112400  0x00029c1400        25688       10071        15617
0x0000001000          2          1          9803            37      0.000        ok       0.000  0x0005cd3800  0x0003113800  0x00029c0000        25688       10072        15616
0x0000001000          2          1          9804            49      0.000        ok       0.000  0x0005cd3800  0x0003114c00  0x00029bec00        25688       10073        15615
0x0000001000          2          1          9805            43      0.000        ok       0.000  0x0005cd3800  0x0003116400  0x00029bd400        25688       10074        15614
0x0000001000          2          1          9806            35      0.000        ok       0.000  0x0005cd3800  0x0003117800  0x00029bc000        25688       10075        15613
0x0000001000          2          1          9807            45      0.000        ok       0.000  0x0005cd3800  0x0003118c00  0x00029bac00        25688       10076        15612
0x0000001000          2          1          9808            43      0.000        ok       0.000  0x0005cd3800  0x000311a000  0x00029b9800        25688       10077        15611
0x0000001000          2          1          9809            37      0.000        ok       0.000  0x0005cd3800  0x000311b400  0x00029b8400        25688       10078        15610
0x0000001000          2          1          9810            40      0.000        ok       0.000  0x0005cd3800  0x000311c800  0x00029b7000        25688       10079        15609
0x0000001000          2          1          9811            29      0.000        ok       0.000  0x0005cd3800  0x000311dc00  0x00029b5c00        25688       10080        15608
0x0000001000          2          1          9812            36      0.000        ok       0.000  0x0005cd3800  0x000311f000  0x00029b4800        25688       10081        15607
0x0000001000          2          1          9813            33      0.000        ok       0.000  0x0005cd3800  0x0003120400  0x00029b3400        25688       10082        15606
0x0000001000          2          1          9814            39      0.000        ok       0.000  0x0005cd3800  0x0003121800  0x00029b2000        25688       10083        15605
0x0000001000          2          1          9815            38      0.000        ok       0.000  0x0005cd3800  0x0003123000  0x00029b0800        25688       10084        15604
0x0000001000          2          1          9816            28      0.000        ok       0.000  0x0005cd3800  0x0003124400  0x00029af400        25688       10085        15603
0x0000001000          2          1          9817            39      0.000        ok       0.000  0x0005cd3800  0x0003125800  0x00029ae000        25688       10086        15602
0x0000001000          2          1          9818            27      0.000        ok       0.000  0x0005cd3800  0x0003126c00  0x00029acc00        25688       10087        15601
0x0000001000          2          1          9819            36      0.000        ok       0.000  0x0005cd3800  0x0003128000  0x00029ab800        25688       10088        15600
0x0000001000          2          1          9820            49      0.000        ok       0.000  0x0005cd3800  0x0003129400  0x00029aa400        25688       10089        15599
0x0000001000          2          1          9821            44      0.000        ok       0.000  0x0005cd3800  0x000312a800  0x00029a9000        25688       10090        15598
0x0000001000          2          1          9822            43      0.000        ok       0.000  0x0005cd3800  0x000312bc00  0x00029a7c00        25688       10091        15597
0x0000001000          2          1          9823            28      0.000        ok       0.000  0x0005cd3800  0x000312d000  0x00029a6800        25688       10092        15596
0x0000001000          2          1          9824            45      0.000        ok       0.000  0x0005cd3800  0x000312e400  0x00029a5400        25688       10093        15595
0x0000001000          2          1          9825            51      0.000        ok       0.000  0x0005cd3800  0x000312f800  0x00029a4000        25688       10094        15594
0x0000001000          2          1          9826            28      0.000        ok       0.000  0x0005cd3800  0x0003130c00  0x00029a2c00        25688       10095        15593
0x0000001000          2          1          9827            27      0.000        ok       0.000  0x0005cd3800  0x0003132000  0x00029a1800        25688       10096        15592
0x0000001000          2          1          9828            41      0.000        ok       0.000  0x0005cd3800  0x0003133400  0x00029a0400        25688       10097        15591
0x0000001000          2          1          9829            41      0.000        ok       0.000  0x0005cd3800  0x0003134800  0x000299f000        25688       10098        15590
0x0000001000          2          1          9830            38      0.000        ok       0.000  0x0005cd3800  0x0003135c00  0x000299dc00        25688       10099        15589
0x0000001000          2          1          9831            27      0.000        ok       0.000  0x0005cd3800  0x0003137000  0x000299c800        25688       10100        15588
0x0000001000          2          1          9832            35      0.000        ok       0.000  0x0005cd3800  0x0003138800  0x000299b000        25688       10101        15587
0x0000001000          2          1          9833            37      0.000        ok       0.000  0x0005cd3800  0x0003139c00  0x0002999c00        25688       10102        15586
0x0000001000          2          1          9834            40      0.000        ok       0.000  0x0005cd3800  0x000313b000  0x0002998800        25688       10103        15585
0x0000001000          2          1          9835            42      0.000        ok       0.000  0x0005cd3800  0x000313c800  0x0002997000        25688       10104        15584
0x0000001000          2          1          9836            28      0.000        ok       0.000  0x0005cd3800  0x000313dc00  0x0002995c00        25688       10105        15583
0x0000001000          2          1          9837            47      0.000        ok       0.000  0x0005cd3800  0x000313f000  0x0002994800        25688       10106        15582
0x0000001000          2          1          9838            33      0.000        ok       0.000  0x0005cd3800  0x0003140400  0x0002993400        25688       10107        15581
0x0000001000          2          1          9839            40      0.000        ok       0.000  0x0005cd3800  0x0003141800  0x0002992000        25688       10108        15580
0x0000001000          2          1          9840            51      0.000        ok       0.000  0x0005cd3800  0x0003142c00  0x0002990c00        25688       10109        15579
0x0000001000          2          1          9841            32      0.000        ok       0.000  0x0005cd3800  0x0003144000  0x000298f800        25688       10110        15578
0x0000001000          2          1          9842            36      0.000        ok       0.000  0x0005cd3800  0x0003145400  0x000298e400        25688       10111        15577
0x0000001000          2          1          9843            38      0.000        ok       0.000  0x0005cd3800  0x0003146800  0x000298d000        25688       10112        15576
0x0000001000          2          1          9844            36      0.000        ok       0.000  0x0005cd3800  0x0003147c00  0x000298bc00        25688       10113        15575
0x0000001000          2          1          9845            43      0.000        ok       0.000  0x0005cd3800  0x0003149000  0x000298a800        25688       10114        15574
0x0000001000          2          1          9846            36      0.000        ok       0.000  0x0005cd3800  0x000314a400  0x0002989400        25688       10115        15573
0x0000001000          2          1          9847            38      0.000        ok       0.000  0x0005cd3800  0x000314b800  0x0002988000        25688       10116        15572
0x0000001000          2          1          9848            32      0.000        ok       0.000  0x0005cd3800  0x000314cc00  0x0002986c00        25688       10117        15571
0x0000001000          2          1          9849            40      0.000        ok       0.000  0x0005cd3800  0x000314e000  0x0002985800        25688       10118        15570
0x0000001000          2          1          9850            34      0.000        ok       0.000  0x0005cd3800  0x000314f400  0x0002984400        25688       10119        15569
0x0000001000          2          1          9851            40      0.000        ok       0.000  0x0005cd3800  0x0003150800  0x0002983000        25688       10120        15568
0x0000001000          2          1          9852            35      0.000        ok       0.000  0x0005cd3800  0x0003151c00  0x0002981c00        25688       10121        15567
0x0000001000          2          1          9853            40      0.000        ok       0.000  0x0005cd3800  0x0003153000  0x0002980800        25688       10122        15566
0x0000001000          2          1          9854            48      0.000        ok       0.000  0x0005cd3800  0x0003154400  0x000297f400        25688       10123        15565
0x0000001000          2          1          9855            28      0.000        ok       0.000  0x0005cd3800  0x0003155800  0x000297e000        25688       10124        15564
0x0000001000          2          1          9856            42      0.000        ok       0.000  0x0005cd3800  0x0003157000  0x000297c800        25688       10125        15563
0x0000001000          2          1          9857            53      0.000        ok       0.000  0x0005cd3800  0x0003158400  0x000297b400        25688       10126        15562
0x0000001000          2          1          9858            42      0.000        ok       0.000  0x0005cd3800  0x0003159800  0x000297a000        25688       10127        15561
0x0000001000          2          1          9859            38      0.000        ok       0.000  0x0005cd3800  0x000315ac00  0x0002978c00        25688       10128        15560
0x0000001000          2          1          9860            29      0.000        ok       0.000  0x0005cd3800  0x000315c000  0x0002977800        25688       10129        15559
0x0000001000          2          1          9861            40      0.000        ok       0.000  0x0005cd3800  0x000315d800  0x0002976000        25688       10130        15558
0x0000001000          2          1          9862            43      0.000        ok       0.000  0x0005cd3800  0x000315ec00  0x0002974c00        25688       10131        15557
0x0000001000          2          1          9863            44      0.000        ok       0.000  0x0005cd3800  0x0003160400  0x0002973400        25688       10132        15556
0x0000001000          2          1          9864            29      0.000        ok       0.000  0x0005cd3800  0x0003161800  0x0002972000        25688       10133        15555
0x0000001000          2          1          9865            48      0.000        ok       0.000  0x0005cd3800  0x0003162c00  0x0002970c00        25688       10134        15554
0x0000001000          2          1          9866            49      0.000        ok       0.000  0x0005cd3800  0x0003164000  0x000296f800        25688       10135        15553
0x0000001000          2          1          9867            36      0.000        ok       0.000  0x0005cd3800  0x0003165400  0x000296e400        25688       10136        15552
0x0000001000          2          1          9868            34      0.000        ok       0.000  0x0005cd3800  0x0003166800  0x000296d000        25688       10137        15551
0x0000001000          2          1          9869            32      0.000        ok       0.000  0x0005cd3800  0x0003167c00  0x000296bc00        25688       10138        15550
0x0000001000          2          1          9870            38      0.000        ok       0.000  0x0005cd3800  0x0003169000  0x000296a800        25688       10139        15549
0x0000001000          2          1          9871            41      0.000        ok       0.000  0x0005cd3800  0x000316a400  0x0002969400        25688       10140        15548
0x0000001000          2          1          9872            56      0.000        ok       0.000  0x0005cd3800  0x000316b800  0x0002968000        25688       10141        15547
0x0000001000          2          1          9873            39      0.000        ok       0.000  0x0005cd3800  0x000316cc00  0x0002966c00        25688       10142        15546
0x0000001000          2          1          9874            30      0.000        ok       0.000  0x0005cd3800  0x000316e000  0x0002965800        25688       10143        15545
0x0000001000          2          1          9875            46      0.000        ok       0.000  0x0005cd3800  0x000316f400  0x0002964400        25688       10144        15544
0x0000001000          2          1          9876            44      0.000        ok       0.000  0x0005cd3800  0x0003170800  0x0002963000        25688       10145        15543
0x0000001000          2          1          9877            38      0.000        ok       0.000  0x0005cd3800  0x0003171c00  0x0002961c00        25688       10146        15542
0x0000001000          2          1          9878            45      0.000        ok       0.000  0x0005cd3800  0x0003173000  0x0002960800        25688       10147        15541
0x0000001000          2          1          9879            36      0.000        ok       0.000  0x0005cd3800  0x0003174400  0x000295f400        25688       10148        15540
0x0000001000          2          1          9880            40      0.000        ok       0.000  0x0005cd3800  0x0003175800  0x000295e000        25688       10149        15539
0x0000001000          2          1          9881            33      0.000        ok       0.000  0x0005cd3800  0x0003176c00  0x000295cc00        25688       10150        15538
0x0000001000          2          1          9882            43      0.000        ok       0.000  0x0005cd3800  0x0003178000  0x000295b800        25688       10151        15537
0x0000001000          2          1          9883            42      0.000        ok       0.000  0x0005cd3800  0x0003179400  0x000295a400        25688       10152        15536
0x0000001000          2          1          9884            50      0.000        ok       0.000  0x0005cd3800  0x000317a800  0x0002959000        25688       10153        15535
0x0000001000          2          1          9885            45      0.000        ok       0.000  0x0005cd3800  0x000317bc00  0x0002957c00        25688       10154        15534
0x0000001000          2          1          9886            34      0.000        ok       0.000  0x0005cd3800  0x000317d400  0x0002956400        25688       10155        15533
0x0000001000          2          1          9887            36      0.000        ok       0.000  0x0005cd3800  0x000317e800  0x0002955000        25688       10156        15532
0x0000001000          2          1          9888            43      0.000        ok       0.000  0x0005cd3800  0x000317fc00  0x0002953c00        25688       10157        15531
0x0000001000          2          1          9889            41      0.000        ok       0.000  0x0005cd3800  0x0003181000  0x0002952800        25688       10158        15530
0x0000001000          2          1          9890            29      0.000        ok       0.000  0x0005cd3800  0x0003182400  0x0002951400        25688       10159        15529
0x0000001000          2          1          9891            43      0.000        ok       0.000  0x0005cd3800  0x0003183800  0x0002950000        25688       10160        15528
0x0000001000          2          1          9892            44      0.000        ok       0.000  0x0005cd3800  0x0003184c00  0x000294ec00        25688       10161        15527
0x0000001000          2          1          9893            46      0.000        ok       0.000  0x0005cd3800  0x0003186000  0x000294d800        25688       10162        15526
0x0000001000          2          1          9894            37      0.000        ok       0.000  0x0005cd3800  0x0003187400  0x000294c400        25688       10163        15525
0x0000001000          2          1          9895            45      0.000        ok       0.000  0x0005cd3800  0x0003188800  0x000294b000        25688       10164        15524
0x0000001000          2          1          9896            47      0.000        ok       0.000  0x0005cd3800  0x0003189c00  0x0002949c00        25688       10165        15523
0x0000001000          2          1          9897            41      0.000        ok       0.000  0x0005cd3800  0x000318b000  0x0002948800        25688       10166        15522
0x0000001000          2          1          9898            41      0.000        ok       0.000  0x0005cd3800  0x000318c400  0x0002947400        25688       10167        15521
0x0000001000          2          1          9899            36      0.000        ok       0.000  0x0005cd3800  0x000318d800  0x0002946000        25688       10168        15520
0x0000001000          2          1          9900            39      0.000        ok       0.000  0x0005cd3800  0x000318ec00  0x0002944c00        25688       10169        15519
0x0000001000          2          1          9901            54      0.000        ok       0.000  0x0005cd3800  0x0003190000  0x0002943800        25688       10170        15518
0x0000001000          2          1          9902            37      0.000        ok       0.000  0x0005cd3800  0x0003191400  0x0002942400        25688       10171        15517
0x0000001000          2          1          9903            40      0.000        ok       0.000  0x0005cd3800  0x0003192800  0x0002941000        25688       10172        15516
0x0000001000          2          1          9904            38      0.000        ok       0.000  0x0005cd3800  0x0003194000  0x000293f800        25688       10173        15515
0x0000001000          2          1          9905            48      0.000        ok       0.000  0x0005cd3800  0x0003195400  0x000293e400        25688       10174        15514
0x0000001000          2          1          9906            33      0.000        ok       0.000  0x0005cd3800  0x0003196800  0x000293d000        25688       10175        15513
0x0000001000          2          1          9907            37      0.000        ok       0.000  0x0005cd3800  0x0003197c00  0x000293bc00        25688       10176        15512
0x0000001000          2          1          9908            40      0.000        ok       0.000  0x0005cd3800  0x0003199400  0x000293a400        25688       10177        15511
0x0000001000          2          1          9909            40      0.000        ok       0.000  0x0005cd3800  0x000319a800  0x0002939000        25688       10178        15510
0x0000001000          2          1          9910            42      0.000        ok       0.000  0x0005cd3800  0x000319bc00  0x0002937c00        25688       10179        15509
0x0000001000          2          1          9911            36      0.000        ok       0.000  0x0005cd3800  0x000319d000  0x0002936800        25688       10180        15508
0x0000001000          2          1          9912            29      0.000        ok       0.000  0x0005cd3800  0x000319e400  0x0002935400        25688       10181        15507
0x0000001000          2          1          9913            37      0.000        ok       0.000  0x0005cd3800  0x000319f800  0x0002934000        25688       10182        15506
0x0000001000          2          1          9914            45      0.000        ok       0.000  0x0005cd3800  0x00031a0c00  0x0002932c00        25688       10183        15505
0x0000001000          2          1          9915            36      0.000        ok       0.000  0x0005cd3800  0x00031a2000  0x0002931800        25688       10184        15504
0x0000001000          2          1          9916            43      0.000        ok       0.000  0x0005cd3800  0x00031a3400  0x0002930400        25688       10185        15503
0x0000001000          2          1          9917            40      0.000        ok       0.000  0x0005cd3800  0x00031a4800  0x000292f000        25688       10186        15502
0x0000001000          2          1          9918            44      0.000        ok       0.000  0x0005cd3800  0x00031a6000  0x000292d800        25688       10187        15501
0x0000001000          2          1          9919            39      0.000        ok       0.000  0x0005cd3800  0x00031a7400  0x000292c400        25688       10188        15500
0x0000001000          2          1          9920            45      0.000        ok       0.000  0x0005cd3800  0x00031a8800  0x000292b000        25688       10189        15499
0x0000001000          2          1          9921            40      0.000        ok       0.000  0x0005cd3800  0x00031a9c00  0x0002929c00        25688       10190        15498
0x0000001000          2          1          9922            42      0.000        ok       0.000  0x0005cd3800  0x00031ab000  0x0002928800        25688       10191        15497
0x0000001000          2          1          9923            36      0.000        ok       0.000  0x0005cd3800  0x00031ac400  0x0002927400        25688       10192        15496
0x0000001000          2          1          9924            40      0.000        ok       0.000  0x0005cd3800  0x00031ad800  0x0002926000        25688       10193        15495
0x0000001000          2          1          9925            45      0.000        ok       0.000  0x0005cd3800  0x00031aec00  0x0002924c00        25688       10194        15494
0x0000001000          2          1          9926            40      0.000        ok       0.000  0x0005cd3800  0x00031b0000  0x0002923800        25688       10195        15493
0x0000001000          2          1          9927            34      0.000        ok       0.000  0x0005cd3800  0x00031b1400  0x0002922400        25688       10196        15492
0x0000001000          2          1          9928            37      0.000        ok       0.000  0x0005cd3800  0x00031b2800  0x0002921000        25688       10197        15491
0x0000001000          2          1          9929            46      0.000        ok       0.000  0x0005cd3800  0x00031b3c00  0x000291fc00        25688       10198        15490
0x0000001000          2          1          9930            46      0.000        ok       0.000  0x0005cd3800  0x00031b5000  0x000291e800        25688       10199        15489
0x0000001000          2          1          9931            36      0.000        ok       0.000  0x0005cd3800  0x00031b6400  0x000291d400        25688       10200        15488
0x0000001000          2          1          9932            35      0.000        ok       0.000  0x0005cd3800  0x00031b7800  0x000291c000        25688       10201        15487
0x0000001000          2          1          9933            41      0.000        ok       0.000  0x0005cd3800  0x00031b8c00  0x000291ac00        25688       10202        15486
0x0000001000          2          1          9934            41      0.000        ok       0.000  0x0005cd3800  0x00031ba000  0x0002919800        25688       10203        15485
0x0000001000          2          1          9935            52      0.000        ok       0.000  0x0005cd3800  0x00031bb400  0x0002918400        25688       10204        15484
0x0000001000          2          1          9936            34      0.000        ok       0.000  0x0005cd3800  0x00031bc800  0x0002917000        25688       10205        15483
0x0000001000          2          1          9937            39      0.000        ok       0.000  0x0005cd3800  0x00031bdc00  0x0002915c00        25688       10206        15482
0x0000001000          2          1          9938            46      0.000        ok       0.000  0x0005cd3800  0x00031bf000  0x0002914800        25688       10207        15481
0x0000001000          2          1          9939            32      0.000        ok       0.000  0x0005cd3800  0x00031c0400  0x0002913400        25688       10208        15480
0x0000001000          2          1          9940            37      0.000        ok       0.000  0x0005cd3800  0x00031c1800  0x0002912000        25688       10209        15479
0x0000001000          2          1          9941            31      0.000        ok       0.000  0x0005cd3800  0x00031c2c00  0x0002910c00        25688       10210        15478
0x0000001000          2          1          9942            47      0.000        ok       0.000  0x0005cd3800  0x00031c4000  0x000290f800        25688       10211        15477
0x0000001000          2          1          9943            38      0.000        ok       0.000  0x0005cd3800  0x00031c5400  0x000290e400        25688       10212        15476
0x0000001000          2          1          9944            36      0.000        ok       0.000  0x0005cd3800  0x00031c6800  0x000290d000        25688       10213        15475
0x0000001000          2          1          9945            32      0.000        ok       0.000  0x0005cd3800  0x00031c7c00  0x000290bc00        25688       10214        15474
0x0000001000          2          1          9946            38      0.000        ok       0.000  0x0005cd3800  0x00031c9400  0x000290a400        25688       10215        15473
0x0000001000          2          1          9947            49      0.000        ok       0.000  0x0005cd3800  0x00031ca800  0x0002909000        25688       10216        15472
0x0000001000          2          1          9948            28      0.000        ok       0.000  0x0005cd3800  0x00031cbc00  0x0002907c00        25688       10217        15471
0x0000001000          2          1          9949            28      0.000        ok       0.000  0x0005cd3800  0x00031cd000  0x0002906800        25688       10218        15470
0x0000001000          2          1          9950            43      0.000        ok       0.000  0x0005cd3800  0x00031ce400  0x0002905400        25688       10219        15469
0x0000001000          2          1          9951            36      0.000        ok       0.000  0x0005cd3800  0x00031cf800  0x0002904000        25688       10220        15468
0x0000001000          2          1          9952            50      0.000        ok       0.000  0x0005cd3800  0x00031d0c00  0x0002902c00        25688       10221        15467
0x0000001000          2          1          9953            46      0.000        ok       0.000  0x0005cd3800  0x00031d2000  0x0002901800        25688       10222        15466
0x0000001000          2          1          9954            36      0.000        ok       0.000  0x0005cd3800  0x00031d3800  0x0002900000        25688       10223        15465
0x0000001000          2          1          9955            40      0.000        ok       0.000  0x0005cd3800  0x00031d4c00  0x00028fec00        25688       10224        15464
0x0000001000          2          1          9956            42      0.000        ok       0.000  0x0005cd3800  0x00031d6000  0x00028fd800        25688       10225        15463
0x0000001000          2          1          9957            36      0.000        ok       0.000  0x0005cd3800  0x00031d7400  0x00028fc400        25688       10226        15462
0x0000001000          2          1          9958            28      0.000        ok       0.000  0x0005cd3800  0x00031d8800  0x00028fb000        25688       10227        15461
0x0000001000          2          1          9959            41      0.000        ok       0.000  0x0005cd3800  0x00031d9c00  0x00028f9c00        25688       10228        15460
0x0000001000          2          1          9960            42      0.000        ok       0.000  0x0005cd3800  0x00031db000  0x00028f8800        25688       10229        15459
0x0000001000          2          1          9961            45      0.000        ok       0.000  0x0005cd3800  0x00031dc400  0x00028f7400        25688       10230        15458
0x0000001000          2          1          9962            47      0.000        ok       0.000  0x0005cd3800  0x00031dd800  0x00028f6000        25688       10231        15457
0x0000001000          2          1          9963            40      0.000        ok       0.000  0x0005cd3800  0x00031dec00  0x00028f4c00        25688       10232        15456
