# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       93/02/72/55/3f/0c/60/a3/0c55ea1edb3480d6f32b8214
# reformat_partition: /dev/murphytest03-vg/smalltest
# data_gen:           random
# dir_depth:          8
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-22T00:27:56.306144
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=8 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest03-vg/smalltest
# testversion:   9948e52 FS test: track number of leaf directories created
# hostname:      murphytest03
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7506352 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest03--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth     f_num      dirs   d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          8        81        81         1      0.000        ok       0.000  0x0005cd3800  0x0000287400  0x000584c400        25688         726        24962
0x0000001000          2          8        82        82         1      0.000        ok       0.000  0x0005cd3800  0x000028a800  0x0005849000        25688         735        24953
0x0000001000          2          8        83        83         1      0.000        ok       0.000  0x0005cd3800  0x000028dc00  0x0005845c00        25688         744        24944
0x0000001000          2          8        84        84         1      0.000        ok       0.000  0x0005cd3800  0x0000290c00  0x0005842c00        25688         752        24936
0x0000001000          2          8        85        85         1      0.000        ok       0.000  0x0005cd3800  0x0000294000  0x000583f800        25688         761        24927
0x0000001000          2          8        86        86         1      0.000        ok       0.000  0x0005cd3800  0x0000297400  0x000583c400        25688         770        24918
0x0000001000          2          8        87        87         1      0.000        ok       0.000  0x0005cd3800  0x000029a400  0x0005839400        25688         778        24910
0x0000001000          2          8        88        88         1      0.000        ok       0.000  0x0005cd3800  0x000029d800  0x0005836000        25688         787        24901
0x0000001000          2          8        89        89         1      0.000        ok       0.000  0x0005cd3800  0x00002a0c00  0x0005832c00        25688         796        24892
0x0000001000          2          8        90        90         1      0.000        ok       0.000  0x0005cd3800  0x00002a4000  0x000582f800        25688         805        24883
0x0000001000          2          8        91        91         1      0.000        ok       0.000  0x0005cd3800  0x00002a7400  0x000582c400        25688         814        24874
0x0000001000          2          8        92        92         1      0.000        ok       0.000  0x0005cd3800  0x00002aa800  0x0005829000        25688         823        24865
0x0000001000          2          8        93        93         1      0.000        ok       0.000  0x0005cd3800  0x00002adc00  0x0005825c00        25688         832        24856
0x0000001000          2          8        94        94         1      0.000        ok       0.000  0x0005cd3800  0x00002b0c00  0x0005822c00        25688         840        24848
0x0000001000          2          8        95        95         1      0.000        ok       0.000  0x0005cd3800  0x00002b3c00  0x000581fc00        25688         848        24840
0x0000001000          2          8        96        96         1      0.000        ok       0.000  0x0005cd3800  0x00002b6c00  0x000581cc00        25688         856        24832
0x0000001000          2          8        97        97         1      0.000        ok       0.000  0x0005cd3800  0x00002ba000  0x0005819800        25688         865        24823
0x0000001000          2          8        98        98         1      0.000        ok       0.000  0x0005cd3800  0x00002bd400  0x0005816400        25688         874        24814
0x0000001000          2          8        99        99         1      0.000        ok       0.000  0x0005cd3800  0x00002c0800  0x0005813000        25688         883        24805
0x0000001000          2          8       100       100         1      0.000        ok       0.000  0x0005cd3800  0x00002c3c00  0x000580fc00        25688         892        24796
0x0000001000          2          8       101       101         1      0.000        ok       0.000  0x0005cd3800  0x00002c7000  0x000580c800        25688         901        24787
0x0000001000          2          8       102       102         1      0.000        ok       0.000  0x0005cd3800  0x00002ca000  0x0005809800        25688         909        24779
0x0000001000          2          8       103       103         1      0.000        ok       0.000  0x0005cd3800  0x00002cd400  0x0005806400        25688         918        24770
0x0000001000          2          8       104       104         1      0.000        ok       0.000  0x0005cd3800  0x00002d0400  0x0005803400        25688         926        24762
0x0000001000          2          8       105       105         1      0.000        ok       0.000  0x0005cd3800  0x00002d3400  0x0005800400        25688         934        24754
0x0000001000          2          8       106       106         1      0.000        ok       0.000  0x0005cd3800  0x00002d6800  0x00057fd000        25688         943        24745
0x0000001000          2          8       107       107         1      0.000        ok       0.000  0x0005cd3800  0x00002da400  0x00057f9400        25688         952        24736
0x0000001000          2          8       108       108         1      0.000        ok       0.000  0x0005cd3800  0x00002dd800  0x00057f6000        25688         961        24727
0x0000001000          2          8       109       109         1      0.000        ok       0.000  0x0005cd3800  0x00002e0c00  0x00057f2c00        25688         970        24718
0x0000001000          2          8       110       110         1      0.000        ok       0.000  0x0005cd3800  0x00002e3c00  0x00057efc00        25688         978        24710
0x0000001000          2          8       111       111         1      0.000        ok       0.000  0x0005cd3800  0x00002e7000  0x00057ec800        25688         987        24701
0x0000001000          2          8       112       112         1      0.000        ok       0.000  0x0005cd3800  0x00002ea000  0x00057e9800        25688         995        24693
0x0000001000          2          8       113       113         1      0.000        ok       0.000  0x0005cd3800  0x00002ed400  0x00057e6400        25688        1004        24684
0x0000001000          2          8       114       114         1      0.000        ok       0.000  0x0005cd3800  0x00002f0800  0x00057e3000        25688        1013        24675
0x0000001000          2          8       115       115         1      0.000        ok       0.000  0x0005cd3800  0x00002f3c00  0x00057dfc00        25688        1022        24666
0x0000001000          2          8       116       116         1      0.000        ok       0.000  0x0005cd3800  0x00002f7000  0x00057dc800        25688        1031        24657
0x0000001000          2          8       117       117         1      0.000        ok       0.000  0x0005cd3800  0x00002fa000  0x00057d9800        25688        1039        24649
