# Simulating growing object file directories
# 
# dir_split:          0
# example_file:       286922902b0b8a2ce8557c3cc06faa48d50b5a56
# reformat_partition: /dev/murphytest03-vg/smalltest
# data_gen:           random
# dir_depth:          0
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:16:51.355706
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=0 --dir-depth=0 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest03-vg/smalltest
# testversion:   e185b7d FS test: measure disk free in parent dir
# hostname:      murphytest03
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7516088 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest03--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail            du    du_time
0x0000001000          0          0         14560         14560      0.012        ok       0.001  0x0005cd3800  0x0003c30400  0x0001ea3400  0x00039d7c00      0.028
0x0000001000          0          0         14561         14561      0.009        ok       0.000  0x0005cd3800  0x0003c31800  0x0001ea2000  0x00039d8c00      0.028
0x0000001000          0          0         14562         14562      0.012        ok       0.001  0x0005cd3800  0x0003c32c00  0x0001ea0c00  0x00039d9c00      0.029
0x0000001000          0          0         14563         14563      0.009        ok       0.000  0x0005cd3800  0x0003c34000  0x0001e9f800  0x00039dac00      0.028
0x0000001000          0          0         14564         14564      0.012        ok       0.001  0x0005cd3800  0x0003c35400  0x0001e9e400  0x00039dbc00      0.028
0x0000001000          0          0         14565         14565      0.009        ok       0.000  0x0005cd3800  0x0003c36800  0x0001e9d000  0x00039dcc00      0.028
0x0000001000          0          0         14566         14566      0.012        ok       0.001  0x0005cd3800  0x0003c37c00  0x0001e9bc00  0x00039ddc00      0.029
0x0000001000          0          0         14567         14567      0.009        ok       0.000  0x0005cd3800  0x0003c39000  0x0001e9a800  0x00039dec00      0.028
0x0000001000          0          0         14568         14568      0.012        ok       0.001  0x0005cd3800  0x0003c1a800  0x0001eb9000  0x00039dfc00      0.029
0x0000001000          0          0         14569         14569      0.009        ok       0.000  0x0005cd3800  0x0003c1bc00  0x0001eb7c00  0x00039e0c00      0.028
0x0000001000          0          0         14570         14570      0.011        ok       0.001  0x0005cd3800  0x0003c1d000  0x0001eb6800  0x00039e1c00      0.030
0x0000001000          0          0         14571         14571      0.009        ok       0.000  0x0005cd3800  0x0003c1e400  0x0001eb5400  0x00039e2c00      0.028
0x0000001000          0          0         14572         14572      0.012        ok       0.001  0x0005cd3800  0x0003c1f800  0x0001eb4000  0x00039e3c00      0.029
0x0000001000          0          0         14573         14573      0.011        ok       0.001  0x0005cd3800  0x0003c20c00  0x0001eb2c00  0x00039e4c00      0.029
0x0000001000          0          0         14574         14574      0.009        ok       0.000  0x0005cd3800  0x0003c22000  0x0001eb1800  0x00039e5c00      0.028
0x0000001000          0          0         14575         14575      0.011        ok       0.001  0x0005cd3800  0x0003c23400  0x0001eb0400  0x00039e6c00      0.029
0x0000001000          0          0         14576         14576      0.009        ok       0.000  0x0005cd3800  0x0003c24800  0x0001eaf000  0x00039e7c00      0.028
0x0000001000          0          0         14577         14577      0.011        ok       0.001  0x0005cd3800  0x0003c25c00  0x0001eadc00  0x00039e8c00      0.029
0x0000001000          0          0         14578         14578      0.009        ok       0.000  0x0005cd3800  0x0003c27000  0x0001eac800  0x00039e9c00      0.028
0x0000001000          0          0         14579         14579      0.011        ok       0.001  0x0005cd3800  0x0003c28400  0x0001eab400  0x00039eac00      0.029
0x0000001000          0          0         14580         14580      0.009        ok       0.000  0x0005cd3800  0x0003c29800  0x0001eaa000  0x00039ebc00      0.028
0x0000001000          0          0         14581         14581      0.009        ok       0.000  0x0005cd3800  0x0003c2ac00  0x0001ea8c00  0x00039ecc00      0.028
0x0000001000          0          0         14582         14582      0.011        ok       0.001  0x0005cd3800  0x0003c2c000  0x0001ea7800  0x00039edc00      0.030
0x0000001000          0          0         14583         14583      0.011        ok       0.001  0x0005cd3800  0x0003c2d400  0x0001ea6400  0x00039eec00      0.029
0x0000001000          0          0         14584         14584      0.009        ok       0.000  0x0005cd3800  0x0003c2e800  0x0001ea5000  0x00039efc00      0.028
0x0000001000          0          0         14585         14585      0.011        ok       0.001  0x0005cd3800  0x0003c2fc00  0x0001ea3c00  0x00039f0c00      0.029
0x0000001000          0          0         14586         14586      0.009        ok       0.000  0x0005cd3800  0x0003c31000  0x0001ea2800  0x00039f1c00      0.028
0x0000001000          0          0         14587         14587      0.011        ok       0.001  0x0005cd3800  0x0003c32400  0x0001ea1400  0x00039f2c00      0.029
0x0000001000          0          0         14588         14588      0.009        ok       0.000  0x0005cd3800  0x0003c33800  0x0001ea0000  0x00039f3c00      0.028
0x0000001000          0          0         14589         14589      0.011        ok       0.001  0x0005cd3800  0x0003c34c00  0x0001e9ec00  0x00039f4c00      0.029
0x0000001000          0          0         14590         14590      0.009        ok       0.000  0x0005cd3800  0x0003c36000  0x0001e9d800  0x00039f5c00      0.028
0x0000001000          0          0         14591         14591      0.011        ok       0.001  0x0005cd3800  0x0003c37400  0x0001e9c400  0x00039f6c00      0.029
0x0000001000          0          0         14592         14592      0.009        ok       0.000  0x0005cd3800  0x0003c38800  0x0001e9b000  0x00039f7c00      0.028
0x0000001000          0          0         14593         14593      0.009        ok       0.000  0x0005cd3800  0x0003c39c00  0x0001e99c00  0x00039f8c00      0.031
0x0000001000          0          0         14594         14594      0.011        ok       0.000  0x0005cd3800  0x0003c3b000  0x0001e98800  0x00039f9c00      0.028
0x0000001000          0          0         14595         14595      0.012        ok       0.001  0x0005cd3800  0x0003c3c400  0x0001e97400  0x00039fac00      0.028
0x0000001000          0          0         14596         14596      0.009        ok       0.000  0x0005cd3800  0x0003c3d800  0x0001e96000  0x00039fbc00      0.028
0x0000001000          0          0         14597         14597      0.012        ok       0.001  0x0005cd3800  0x0003c3ec00  0x0001e94c00  0x00039fcc00      0.028
0x0000001000          0          0         14598         14598      0.009        ok       0.000  0x0005cd3800  0x0003c40000  0x0001e93800  0x00039fdc00      0.028
0x0000001000          0          0         14599         14599      0.012        ok       0.001  0x0005cd3800  0x0003c41400  0x0001e92400  0x00039fec00      0.028
0x0000001000          0          0         14600         14600      0.009        ok       0.000  0x0005cd3800  0x0003c42800  0x0001e91000  0x00039ffc00      0.028
0x0000001000          0          0         14601         14601      0.010        ok       0.001  0x0005cd3800  0x0003c44000  0x0001e8f800  0x0003a01000      0.028
0x0000001000          0          0         14602         14602      0.009        ok       0.000  0x0005cd3800  0x0003c45400  0x0001e8e400  0x0003a02000      0.028
0x0000001000          0          0         14603         14603      0.012        ok       0.001  0x0005cd3800  0x0003c46800  0x0001e8d000  0x0003a03000      0.030
0x0000001000          0          0         14604         14604      0.011        ok       0.001  0x0005cd3800  0x0003c47c00  0x0001e8bc00  0x0003a04000      0.030
0x0000001000          0          0         14605         14605      0.009        ok       0.000  0x0005cd3800  0x0003c49000  0x0001e8a800  0x0003a05000      0.028
0x0000001000          0          0         14606         14606      0.012        ok       0.001  0x0005cd3800  0x0003c4a400  0x0001e89400  0x0003a06000      0.028
0x0000001000          0          0         14607         14607      0.009        ok       0.000  0x0005cd3800  0x0003c4b800  0x0001e88000  0x0003a07000      0.028
0x0000001000          0          0         14608         14608      0.012        ok       0.001  0x0005cd3800  0x0003c4cc00  0x0001e86c00  0x0003a08000      0.028
0x0000001000          0          0         14609         14609      0.009        ok       0.000  0x0005cd3800  0x0003c4e000  0x0001e85800  0x0003a09000      0.028
0x0000001000          0          0         14610         14610      0.009        ok       0.000  0x0005cd3800  0x0003c4f400  0x0001e84400  0x0003a0a000      0.028
0x0000001000          0          0         14611         14611      0.009        ok       0.000  0x0005cd3800  0x0003c50800  0x0001e83000  0x0003a0b000      0.028
0x0000001000          0          0         14612         14612      0.009        ok       0.000  0x0005cd3800  0x0003c51c00  0x0001e81c00  0x0003a0c000      0.028
0x0000001000          0          0         14613         14613      0.012        ok       0.001  0x0005cd3800  0x0003c53000  0x0001e80800  0x0003a0d000      0.030
0x0000001000          0          0         14614         14614      0.009        ok       0.000  0x0005cd3800  0x0003c54400  0x0001e7f400  0x0003a0e000      0.028
0x0000001000          0          0         14615         14615      0.009        ok       0.000  0x0005cd3800  0x0003c55800  0x0001e7e000  0x0003a0f000      0.028
0x0000001000          0          0         14616         14616      0.009        ok       0.000  0x0005cd3800  0x0003c56c00  0x0001e7cc00  0x0003a10000      0.028
0x0000001000          0          0         14617         14617      0.009        ok       0.000  0x0005cd3800  0x0003c58000  0x0001e7b800  0x0003a11000      0.028
0x0000001000          0          0         14618         14618      0.011        ok       0.001  0x0005cd3800  0x0003c59400  0x0001e7a400  0x0003a12000      0.030
0x0000001000          0          0         14619         14619      0.009        ok       0.000  0x0005cd3800  0x0003c5ac00  0x0001e78c00  0x0003a13400      0.028
0x0000001000          0          0         14620         14620      0.011        ok       0.001  0x0005cd3800  0x0003c5c000  0x0001e77800  0x0003a14400      0.030
0x0000001000          0          0         14621         14621      0.011        ok       0.001  0x0005cd3800  0x0003c5d400  0x0001e76400  0x0003a15400      0.030
0x0000001000          0          0         14622         14622      0.009        ok       0.000  0x0005cd3800  0x0003c5e800  0x0001e75000  0x0003a16400      0.028
0x0000001000          0          0         14623         14623      0.011        ok       0.001  0x0005cd3800  0x0003c5fc00  0x0001e73c00  0x0003a17400      0.031
0x0000001000          0          0         14624         14624      0.009        ok       0.000  0x0005cd3800  0x0003c61400  0x0001e72400  0x0003a18800      0.028
0x0000001000          0          0         14625         14625      0.009        ok       0.000  0x0005cd3800  0x0003c62800  0x0001e71000  0x0003a19800      0.028
0x0000001000          0          0         14626         14626      0.010        ok       0.000  0x0005cd3800  0x0003c63c00  0x0001e6fc00  0x0003a1a800      0.029
0x0000001000          0          0         14627         14627      0.009        ok       0.000  0x0005cd3800  0x0003c65000  0x0001e6e800  0x0003a1b800      0.028
0x0000001000          0          0         14628         14628      0.011        ok       0.001  0x0005cd3800  0x0003c66400  0x0001e6d400  0x0003a1c800      0.029
0x0000001000          0          0         14629         14629      0.011        ok       0.001  0x0005cd3800  0x0003c67800  0x0001e6c000  0x0003a1d800      0.030
0x0000001000          0          0         14630         14630      0.009        ok       0.000  0x0005cd3800  0x0003c68c00  0x0001e6ac00  0x0003a1e800      0.028
0x0000001000          0          0         14631         14631      0.011        ok       0.001  0x0005cd3800  0x0003c6a000  0x0001e69800  0x0003a1f800      0.030
0x0000001000          0          0         14632         14632      0.009        ok       0.000  0x0005cd3800  0x0003c6b400  0x0001e68400  0x0003a20800      0.028
0x0000001000          0          0         14633         14633      0.009        ok       0.000  0x0005cd3800  0x0003c6c800  0x0001e67000  0x0003a21800      0.030
0x0000001000          0          0         14634         14634      0.009        ok       0.000  0x0005cd3800  0x0003c6dc00  0x0001e65c00  0x0003a22800      0.029
0x0000001000          0          0         14635         14635      0.011        ok       0.001  0x0005cd3800  0x0003c6f000  0x0001e64800  0x0003a23800      0.029
0x0000001000          0          0         14636         14636      0.009        ok       0.000  0x0005cd3800  0x0003c70400  0x0001e63400  0x0003a24800      0.028
0x0000001000          0          0         14637         14637      0.011        ok       0.001  0x0005cd3800  0x0003c71800  0x0001e62000  0x0003a25800      0.033
0x0000001000          0          0         14638         14638      0.011        ok       0.001  0x0005cd3800  0x0003c72c00  0x0001e60c00  0x0003a26800      0.029
0x0000001000          0          0         14639         14639      0.009        ok       0.000  0x0005cd3800  0x0003c74000  0x0001e5f800  0x0003a27800      0.028
0x0000001000          0          0         14640         14640      0.009        ok       0.000  0x0005cd3800  0x0003c75400  0x0001e5e400  0x0003a28800      0.028
0x0000001000          0          0         14641         14641      0.011        ok       0.001  0x0005cd3800  0x0003c76800  0x0001e5d000  0x0003a29800      0.028
0x0000001000          0          0         14642         14642      0.011        ok       0.001  0x0005cd3800  0x0003c77c00  0x0001e5bc00  0x0003a2a800      0.029
0x0000001000          0          0         14643         14643      0.009        ok       0.000  0x0005cd3800  0x0003c79000  0x0001e5a800  0x0003a2b800      0.028
0x0000001000          0          0         14644         14644      0.011        ok       0.001  0x0005cd3800  0x0003c7a400  0x0001e59400  0x0003a2c800      0.033
0x0000001000          0          0         14645         14645      0.011        ok       0.001  0x0005cd3800  0x0003c7b800  0x0001e58000  0x0003a2d800      0.029
0x0000001000          0          0         14646         14646      0.011        ok       0.000  0x0005cd3800  0x0003c7cc00  0x0001e56c00  0x0003a2e800      0.028
0x0000001000          0          0         14647         14647      0.012        ok       0.001  0x0005cd3800  0x0003c7e000  0x0001e55800  0x0003a2f800      0.028
0x0000001000          0          0         14648         14648      0.010        ok       0.001  0x0005cd3800  0x0003c7f400  0x0001e54400  0x0003a30800      0.029
0x0000001000          0          0         14649         14649      0.010        ok       0.000  0x0005cd3800  0x0003c80800  0x0001e53000  0x0003a31800      0.028
0x0000001000          0          0         14650         14650      0.009        ok       0.000  0x0005cd3800  0x0003c81c00  0x0001e51c00  0x0003a32800      0.028
0x0000001000          0          0         14651         14651      0.012        ok       0.001  0x0005cd3800  0x0003c83000  0x0001e50800  0x0003a33800      0.030
0x0000001000          0          0         14652         14652      0.011        ok       0.001  0x0005cd3800  0x0003c84400  0x0001e4f400  0x0003a34800      0.029
0x0000001000          0          0         14653         14653      0.009        ok       0.000  0x0005cd3800  0x0003c85c00  0x0001e4dc00  0x0003a35c00      0.028
0x0000001000          0          0         14654         14654      0.011        ok       0.001  0x0005cd3800  0x0003c87000  0x0001e4c800  0x0003a36c00      0.029
0x0000001000          0          0         14655         14655      0.009        ok       0.000  0x0005cd3800  0x0003c88400  0x0001e4b400  0x0003a37c00      0.028
0x0000001000          0          0         14656         14656      0.011        ok       0.001  0x0005cd3800  0x0003c89800  0x0001e4a000  0x0003a38c00      0.029
0x0000001000          0          0         14657         14657      0.009        ok       0.000  0x0005cd3800  0x0003c8ac00  0x0001e48c00  0x0003a39c00      0.028
0x0000001000          0          0         14658         14658      0.012        ok       0.001  0x0005cd3800  0x0003c8c000  0x0001e47800  0x0003a3ac00      0.029
0x0000001000          0          0         14659         14659      0.009        ok       0.000  0x0005cd3800  0x0003c8d400  0x0001e46400  0x0003a3bc00      0.028
0x0000001000          0          0         14660         14660      0.012        ok       0.001  0x0005cd3800  0x0003c8e800  0x0001e45000  0x0003a3cc00      0.029
0x0000001000          0          0         14661         14661      0.009        ok       0.000  0x0005cd3800  0x0003c8fc00  0x0001e43c00  0x0003a3dc00      0.028
0x0000001000          0          0         14662         14662      0.012        ok       0.001  0x0005cd3800  0x0003c91000  0x0001e42800  0x0003a3ec00      0.029
0x0000001000          0          0         14663         14663      0.009        ok       0.000  0x0005cd3800  0x0003c92400  0x0001e41400  0x0003a3fc00      0.028
0x0000001000          0          0         14664         14664      0.009        ok       0.000  0x0005cd3800  0x0003c93800  0x0001e40000  0x0003a40c00      0.028
0x0000001000          0          0         14665         14665      0.009        ok       0.000  0x0005cd3800  0x0003c94c00  0x0001e3ec00  0x0003a41c00      0.029
0x0000001000          0          0         14666         14666      0.009        ok       0.000  0x0005cd3800  0x0003c96400  0x0001e3d400  0x0003a43000      0.028
0x0000001000          0          0         14667         14667      0.011        ok       0.001  0x0005cd3800  0x0003c97800  0x0001e3c000  0x0003a44000      0.028
0x0000001000          0          0         14668         14668      0.009        ok       0.001  0x0005cd3800  0x0003c98c00  0x0001e3ac00  0x0003a45000      0.028
0x0000001000          0          0         14669         14669      0.009        ok       0.000  0x0005cd3800  0x0003c9a000  0x0001e39800  0x0003a46000      0.031
0x0000001000          0          0         14670         14670      0.009        ok       0.000  0x0005cd3800  0x0003c9b400  0x0001e38400  0x0003a47000      0.028
0x0000001000          0          0         14671         14671      0.009        ok       0.000  0x0005cd3800  0x0003c9c800  0x0001e37000  0x0003a48000      0.028
0x0000001000          0          0         14672         14672      0.009        ok       0.000  0x0005cd3800  0x0003c9dc00  0x0001e35c00  0x0003a49000      0.029
0x0000001000          0          0         14673         14673      0.009        ok       0.000  0x0005cd3800  0x0003c9f000  0x0001e34800  0x0003a4a000      0.028
0x0000001000          0          0         14674         14674      0.009        ok       0.000  0x0005cd3800  0x0003ca0400  0x0001e33400  0x0003a4b000      0.028
0x0000001000          0          0         14675         14675      0.009        ok       0.000  0x0005cd3800  0x0003ca1c00  0x0001e31c00  0x0003a4c400      0.028
0x0000001000          0          0         14676         14676      0.009        ok       0.000  0x0005cd3800  0x0003ca3000  0x0001e30800  0x0003a4d400      0.028
0x0000001000          0          0         14677         14677      0.009        ok       0.000  0x0005cd3800  0x0003ca4400  0x0001e2f400  0x0003a4e400      0.028
0x0000001000          0          0         14678         14678      0.009        ok       0.000  0x0005cd3800  0x0003ca5800  0x0001e2e000  0x0003a4f400      0.028
0x0000001000          0          0         14679         14679      0.012        ok       0.001  0x0005cd3800  0x0003ca6c00  0x0001e2cc00  0x0003a50400      0.029
0x0000001000          0          0         14680         14680      0.009        ok       0.000  0x0005cd3800  0x0003ca8000  0x0001e2b800  0x0003a51400      0.028
0x0000001000          0          0         14681         14681      0.012        ok       0.001  0x0005cd3800  0x0003ca9400  0x0001e2a400  0x0003a52400      0.029
0x0000001000          0          0         14682         14682      0.009        ok       0.000  0x0005cd3800  0x0003caa800  0x0001e29000  0x0003a53400      0.028
0x0000001000          0          0         14683         14683      0.009        ok       0.000  0x0005cd3800  0x0003cac000  0x0001e27800  0x0003a54800      0.028
0x0000001000          0          0         14684         14684      0.009        ok       0.000  0x0005cd3800  0x0003cad400  0x0001e26400  0x0003a55800      0.028
0x0000001000          0          0         14685         14685      0.009        ok       0.000  0x0005cd3800  0x0003cae800  0x0001e25000  0x0003a56800      0.028
0x0000001000          0          0         14686         14686      0.009        ok       0.000  0x0005cd3800  0x0003cafc00  0x0001e23c00  0x0003a57800      0.028
0x0000001000          0          0         14687         14687      0.011        ok       0.001  0x0005cd3800  0x0003c91800  0x0001e42000  0x0003a58800      0.028
0x0000001000          0          0         14688         14688      0.009        ok       0.000  0x0005cd3800  0x0003c92c00  0x0001e40c00  0x0003a59800      0.028
0x0000001000          0          0         14689         14689      0.009        ok       0.000  0x0005cd3800  0x0003c94000  0x0001e3f800  0x0003a5a800      0.029
0x0000001000          0          0         14690         14690      0.010        ok       0.001  0x0005cd3800  0x0003c95400  0x0001e3e400  0x0003a5b800      0.028
0x0000001000          0          0         14691         14691      0.011        ok       0.001  0x0005cd3800  0x0003c96800  0x0001e3d000  0x0003a5c800      0.028
0x0000001000          0          0         14692         14692      0.009        ok       0.000  0x0005cd3800  0x0003c97c00  0x0001e3bc00  0x0003a5d800      0.028
0x0000001000          0          0         14693         14693      0.009        ok       0.000  0x0005cd3800  0x0003c99000  0x0001e3a800  0x0003a5e800      0.028
0x0000001000          0          0         14694         14694      0.009        ok       0.000  0x0005cd3800  0x0003c9a400  0x0001e39400  0x0003a5f800      0.028
0x0000001000          0          0         14695         14695      0.011        ok       0.001  0x0005cd3800  0x0003c9b800  0x0001e38000  0x0003a60800      0.029
0x0000001000          0          0         14696         14696      0.009        ok       0.000  0x0005cd3800  0x0003c9cc00  0x0001e36c00  0x0003a61800      0.028
0x0000001000          0          0         14697         14697      0.011        ok       0.001  0x0005cd3800  0x0003c9e000  0x0001e35800  0x0003a62800      0.029
0x0000001000          0          0         14698         14698      0.009        ok       0.000  0x0005cd3800  0x0003c9f400  0x0001e34400  0x0003a63800      0.028
0x0000001000          0          0         14699         14699      0.009        ok       0.000  0x0005cd3800  0x0003ca0800  0x0001e33000  0x0003a64800      0.028
0x0000001000          0          0         14700         14700      0.009        ok       0.000  0x0005cd3800  0x0003ca1c00  0x0001e31c00  0x0003a65800      0.028
0x0000001000          0          0         14701         14701      0.009        ok       0.000  0x0005cd3800  0x0003ca3000  0x0001e30800  0x0003a66800      0.028
0x0000001000          0          0         14702         14702      0.009        ok       0.000  0x0005cd3800  0x0003ca4400  0x0001e2f400  0x0003a67800      0.028
0x0000001000          0          0         14703         14703      0.009        ok       0.000  0x0005cd3800  0x0003ca5800  0x0001e2e000  0x0003a68800      0.029
0x0000001000          0          0         14704         14704      0.011        ok       0.001  0x0005cd3800  0x0003ca6c00  0x0001e2cc00  0x0003a69800      0.030
0x0000001000          0          0         14705         14705      0.009        ok       0.000  0x0005cd3800  0x0003ca8000  0x0001e2b800  0x0003a6a800      0.028
0x0000001000          0          0         14706         14706      0.011        ok       0.001  0x0005cd3800  0x0003ca9400  0x0001e2a400  0x0003a6b800      0.029
0x0000001000          0          0         14707         14707      0.009        ok       0.000  0x0005cd3800  0x0003caa800  0x0001e29000  0x0003a6c800      0.028
0x0000001000          0          0         14708         14708      0.011        ok       0.001  0x0005cd3800  0x0003cabc00  0x0001e27c00  0x0003a6d800      0.029
0x0000001000          0          0         14709         14709      0.009        ok       0.000  0x0005cd3800  0x0003cad000  0x0001e26800  0x0003a6e800      0.028
0x0000001000          0          0         14710         14710      0.012        ok       0.001  0x0005cd3800  0x0003cae400  0x0001e25400  0x0003a6f800      0.030
0x0000001000          0          0         14711         14711      0.010        ok       0.001  0x0005cd3800  0x0003caf800  0x0001e24000  0x0003a70800      0.028
0x0000001000          0          0         14712         14712      0.011        ok       0.001  0x0005cd3800  0x0003cb0c00  0x0001e22c00  0x0003a71800      0.028
0x0000001000          0          0         14713         14713      0.009        ok       0.000  0x0005cd3800  0x0003cb2000  0x0001e21800  0x0003a72800      0.028
0x0000001000          0          0         14714         14714      0.011        ok       0.001  0x0005cd3800  0x0003cb3400  0x0001e20400  0x0003a73800      0.030
0x0000001000          0          0         14715         14715      0.011        ok       0.001  0x0005cd3800  0x0003cb4c00  0x0001e1ec00  0x0003a74c00      0.029
0x0000001000          0          0         14716         14716      0.009        ok       0.000  0x0005cd3800  0x0003cb6000  0x0001e1d800  0x0003a75c00      0.029
0x0000001000          0          0         14717         14717      0.009        ok       0.000  0x0005cd3800  0x0003cb7400  0x0001e1c400  0x0003a76c00      0.028
0x0000001000          0          0         14718         14718      0.010        ok       0.000  0x0005cd3800  0x0003cb8800  0x0001e1b000  0x0003a77c00      0.028
0x0000001000          0          0         14719         14719      0.009        ok       0.000  0x0005cd3800  0x0003cb9c00  0x0001e19c00  0x0003a78c00      0.028
0x0000001000          0          0         14720         14720      0.011        ok       0.001  0x0005cd3800  0x0003cbb000  0x0001e18800  0x0003a79c00      0.028
0x0000001000          0          0         14721         14721      0.010        ok       0.001  0x0005cd3800  0x0003cbc400  0x0001e17400  0x0003a7ac00      0.028
0x0000001000          0          0         14722         14722      0.011        ok       0.001  0x0005cd3800  0x0003cbd800  0x0001e16000  0x0003a7bc00      0.028
0x0000001000          0          0         14723         14723      0.009        ok       0.000  0x0005cd3800  0x0003cbec00  0x0001e14c00  0x0003a7cc00      0.028
0x0000001000          0          0         14724         14724      0.011        ok       0.001  0x0005cd3800  0x0003cc0000  0x0001e13800  0x0003a7dc00      0.028
0x0000001000          0          0         14725         14725      0.009        ok       0.000  0x0005cd3800  0x0003cc1400  0x0001e12400  0x0003a7ec00      0.028
0x0000001000          0          0         14726         14726      0.009        ok       0.000  0x0005cd3800  0x0003cc2c00  0x0001e10c00  0x0003a80000      0.028
0x0000001000          0          0         14727         14727      0.009        ok       0.000  0x0005cd3800  0x0003cc4000  0x0001e0f800  0x0003a81000      0.028
0x0000001000          0          0         14728         14728      0.010        ok       0.000  0x0005cd3800  0x0003cc5400  0x0001e0e400  0x0003a82000      0.028
0x0000001000          0          0         14729         14729      0.011        ok       0.001  0x0005cd3800  0x0003cc6800  0x0001e0d000  0x0003a83000      0.028
0x0000001000          0          0         14730         14730      0.010        ok       0.000  0x0005cd3800  0x0003cc7c00  0x0001e0bc00  0x0003a84000      0.028
0x0000001000          0          0         14731         14731      0.009        ok       0.000  0x0005cd3800  0x0003cc9000  0x0001e0a800  0x0003a85000      0.028
0x0000001000          0          0         14732         14732      0.009        ok       0.000  0x0005cd3800  0x0003cca400  0x0001e09400  0x0003a86000      0.028
0x0000001000          0          0         14733         14733      0.011        ok       0.001  0x0005cd3800  0x0003ccbc00  0x0001e07c00  0x0003a87400      0.029
0x0000001000          0          0         14734         14734      0.009        ok       0.000  0x0005cd3800  0x0003ccd000  0x0001e06800  0x0003a88400      0.029
0x0000001000          0          0         14735         14735      0.012        ok       0.001  0x0005cd3800  0x0003cce400  0x0001e05400  0x0003a89400      0.030
0x0000001000          0          0         14736         14736      0.011        ok       0.001  0x0005cd3800  0x0003ccf800  0x0001e04000  0x0003a8a400      0.029
0x0000001000          0          0         14737         14737      0.009        ok       0.000  0x0005cd3800  0x0003cd0c00  0x0001e02c00  0x0003a8b400      0.029
0x0000001000          0          0         14738         14738      0.012        ok       0.001  0x0005cd3800  0x0003cd2400  0x0001e01400  0x0003a8c800      0.030
0x0000001000          0          0         14739         14739      0.011        ok       0.001  0x0005cd3800  0x0003cd3c00  0x0001dffc00  0x0003a8dc00      0.029
0x0000001000          0          0         14740         14740      0.010        ok       0.000  0x0005cd3800  0x0003cd5000  0x0001dfe800  0x0003a8ec00      0.028
0x0000001000          0          0         14741         14741      0.010        ok       0.000  0x0005cd3800  0x0003cd6400  0x0001dfd400  0x0003a8fc00      0.028
0x0000001000          0          0         14742         14742      0.009        ok       0.000  0x0005cd3800  0x0003cd7800  0x0001dfc000  0x0003a90c00      0.028
0x0000001000          0          0         14743         14743      0.010        ok       0.000  0x0005cd3800  0x0003cd8c00  0x0001dfac00  0x0003a91c00      0.028
0x0000001000          0          0         14744         14744      0.012        ok       0.001  0x0005cd3800  0x0003cda000  0x0001df9800  0x0003a92c00      0.028
0x0000001000          0          0         14745         14745      0.010        ok       0.000  0x0005cd3800  0x0003cdb400  0x0001df8400  0x0003a93c00      0.028
0x0000001000          0          0         14746         14746      0.009        ok       0.000  0x0005cd3800  0x0003cdc800  0x0001df7000  0x0003a94c00      0.028
0x0000001000          0          0         14747         14747      0.009        ok       0.000  0x0005cd3800  0x0003cddc00  0x0001df5c00  0x0003a95c00      0.028
0x0000001000          0          0         14748         14748      0.010        ok       0.000  0x0005cd3800  0x0003cdf400  0x0001df4400  0x0003a97000      0.028
0x0000001000          0          0         14749         14749      0.011        ok       0.001  0x0005cd3800  0x0003ce0800  0x0001df3000  0x0003a98000      0.028
0x0000001000          0          0         14750         14750      0.010        ok       0.000  0x0005cd3800  0x0003ce1c00  0x0001df1c00  0x0003a99000      0.028
0x0000001000          0          0         14751         14751      0.011        ok       0.001  0x0005cd3800  0x0003ce3000  0x0001df0800  0x0003a9a000      0.030
0x0000001000          0          0         14752         14752      0.011        ok       0.001  0x0005cd3800  0x0003ce4400  0x0001def400  0x0003a9b000      0.030
0x0000001000          0          0         14753         14753      0.009        ok       0.000  0x0005cd3800  0x0003ce5800  0x0001dee000  0x0003a9c000      0.028
0x0000001000          0          0         14754         14754      0.012        ok       0.001  0x0005cd3800  0x0003ce7400  0x0001dec400  0x0003a9d800      0.029
